Year,Method,Rank,Team
1987,Method_1,1,14
1987,Method_1,2,26
1987,Method_1,3,44
1987,Method_1,4,6
1987,Method_1,5,80
1987,Method_1,6,76
1987,Method_1,7,2
1987,Method_1,8,32
1987,Method_1,9,58
1987,Method_1,10,93
1987,Method_1,11,16
1987,Method_1,12,20
1987,Method_1,13,48
1987,Method_1,14,0
1987,Method_1,15,59
1987,Method_1,16,38
1987,Method_1,17,78
1987,Method_1,18,4
1987,Method_1,19,62
1987,Method_1,20,1
1987,Method_1,21,79
1987,Method_1,22,21
1987,Method_1,23,8
1987,Method_1,24,77
1987,Method_1,25,68
1987,Method_1,26,27
1987,Method_1,27,36
1987,Method_1,28,69
1987,Method_1,29,71
1987,Method_1,30,56
1987,Method_1,31,60
1987,Method_1,32,66
1987,Method_1,33,87
1987,Method_1,34,50
1987,Method_1,35,17
1987,Method_1,36,57
1987,Method_1,37,23
1987,Method_1,38,61
1987,Method_1,39,24
1987,Method_1,40,42
1987,Method_1,41,82
1987,Method_1,42,3
1987,Method_1,43,45
1987,Method_1,44,9
1987,Method_1,45,91
1987,Method_1,46,83
1987,Method_1,47,70
1987,Method_1,48,74
1987,Method_1,49,5
1987,Method_1,50,34
1987,Method_1,51,7
1987,Method_1,52,10
1987,Method_1,53,28
1987,Method_1,54,64
1987,Method_1,55,51
1987,Method_1,56,15
1987,Method_1,57,35
1987,Method_1,58,92
1987,Method_1,59,39
1987,Method_1,60,81
1987,Method_1,61,88
1987,Method_1,62,30
1987,Method_1,63,29
1987,Method_1,64,13
1987,Method_1,65,85
1987,Method_1,66,95
1987,Method_1,67,54
1987,Method_1,68,89
1987,Method_1,69,52
1987,Method_1,70,86
1987,Method_1,71,72
1987,Method_1,72,63
1987,Method_1,73,46
1987,Method_1,74,25
1987,Method_1,75,75
1987,Method_1,76,47
1987,Method_1,77,12
1987,Method_1,78,94
1987,Method_1,79,18
1987,Method_1,80,31
1987,Method_1,81,43
1987,Method_1,82,55
1987,Method_1,83,65
1987,Method_1,84,49
1987,Method_1,85,22
1987,Method_1,86,84
1987,Method_1,87,67
1987,Method_1,88,41
1987,Method_1,89,40
1987,Method_1,90,53
1987,Method_1,91,37
1987,Method_1,92,33
1987,Method_1,93,19
1987,Method_1,94,73
1987,Method_1,95,11
1987,Method_1,96,90
1987,Method_2,1,14
1987,Method_2,2,26
1987,Method_2,3,80
1987,Method_2,4,32
1987,Method_2,5,6
1987,Method_2,6,93
1987,Method_2,7,76
1987,Method_2,8,44
1987,Method_2,9,48
1987,Method_2,10,2
1987,Method_2,11,58
1987,Method_2,12,27
1987,Method_2,13,20
1987,Method_2,14,16
1987,Method_2,15,36
1987,Method_2,16,0
1987,Method_2,17,79
1987,Method_2,18,4
1987,Method_2,19,77
1987,Method_2,20,59
1987,Method_2,21,78
1987,Method_2,22,38
1987,Method_2,23,21
1987,Method_2,24,71
1987,Method_2,25,1
1987,Method_2,26,8
1987,Method_2,27,60
1987,Method_2,28,62
1987,Method_2,29,68
1987,Method_2,30,61
1987,Method_2,31,69
1987,Method_2,32,83
1987,Method_2,33,74
1987,Method_2,34,9
1987,Method_2,35,56
1987,Method_2,36,57
1987,Method_2,37,24
1987,Method_2,38,50
1987,Method_2,39,82
1987,Method_2,40,23
1987,Method_2,41,87
1987,Method_2,42,51
1987,Method_2,43,15
1987,Method_2,44,10
1987,Method_2,45,5
1987,Method_2,46,7
1987,Method_2,47,45
1987,Method_2,48,42
1987,Method_2,49,30
1987,Method_2,50,3
1987,Method_2,51,17
1987,Method_2,52,81
1987,Method_2,53,63
1987,Method_2,54,34
1987,Method_2,55,91
1987,Method_2,56,35
1987,Method_2,57,88
1987,Method_2,58,66
1987,Method_2,59,25
1987,Method_2,60,64
1987,Method_2,61,28
1987,Method_2,62,43
1987,Method_2,63,52
1987,Method_2,64,95
1987,Method_2,65,92
1987,Method_2,66,39
1987,Method_2,67,18
1987,Method_2,68,12
1987,Method_2,69,75
1987,Method_2,70,89
1987,Method_2,71,31
1987,Method_2,72,94
1987,Method_2,73,46
1987,Method_2,74,13
1987,Method_2,75,85
1987,Method_2,76,70
1987,Method_2,77,72
1987,Method_2,78,47
1987,Method_2,79,29
1987,Method_2,80,65
1987,Method_2,81,49
