Year,Method,Rank,Team
1991,Method_1,1,78
1991,Method_1,2,14
1991,Method_1,3,48
1991,Method_1,4,2
1991,Method_1,5,0
1991,Method_1,6,58
1991,Method_1,7,63
1991,Method_1,8,43
1991,Method_1,9,79
1991,Method_1,10,38
1991,Method_1,11,34
1991,Method_1,12,76
1991,Method_1,13,72
1991,Method_1,14,94
1991,Method_1,15,45
1991,Method_1,16,52
1991,Method_1,17,60
1991,Method_1,18,100
1991,Method_1,19,97
1991,Method_1,20,3
1991,Method_1,21,1
1991,Method_1,22,57
1991,Method_1,23,13
1991,Method_1,24,50
1991,Method_1,25,61
1991,Method_1,26,64
1991,Method_1,27,42
1991,Method_1,28,33
1991,Method_1,29,36
1991,Method_1,30,20
1991,Method_1,31,65
1991,Method_1,32,12
1991,Method_1,33,87
1991,Method_1,34,81
1991,Method_1,35,59
1991,Method_1,36,96
1991,Method_1,37,22
1991,Method_1,38,83
1991,Method_1,39,32
1991,Method_1,40,91
1991,Method_1,41,28
1991,Method_1,42,47
1991,Method_1,43,53
1991,Method_1,44,18
1991,Method_1,45,4
1991,Method_1,46,25
1991,Method_1,47,23
1991,Method_1,48,10
1991,Method_1,49,66
1991,Method_1,50,8
1991,Method_1,51,75
1991,Method_1,52,11
1991,Method_1,53,15
1991,Method_1,54,68
1991,Method_1,55,102
1991,Method_1,56,9
1991,Method_1,57,85
1991,Method_1,58,26
1991,Method_1,59,74
1991,Method_1,60,73
1991,Method_1,61,46
1991,Method_1,62,51
1991,Method_1,63,6
1991,Method_1,64,24
1991,Method_1,65,71
1991,Method_1,66,62
1991,Method_1,67,49
1991,Method_1,68,67
1991,Method_1,69,37
1991,Method_1,70,16
1991,Method_1,71,55
1991,Method_1,72,89
1991,Method_1,73,56
1991,Method_1,74,70
1991,Method_1,75,92
1991,Method_1,76,84
1991,Method_1,77,101
1991,Method_1,78,54
1991,Method_1,79,93
1991,Method_1,80,17
1991,Method_1,81,29
1991,Method_1,82,86
1991,Method_1,83,69
1991,Method_1,84,30
1991,Method_1,85,27
1991,Method_1,86,88
1991,Method_1,87,44
1991,Method_1,88,99
1991,Method_1,89,77
1991,Method_1,90,5
1991,Method_1,91,98
1991,Method_1,92,90
1991,Method_1,93,35
1991,Method_1,94,80
1991,Method_1,95,95
1991,Method_1,96,82
1991,Method_1,97,41
1991,Method_1,98,39
1991,Method_1,99,40
1991,Method_1,100,7
1991,Method_1,101,31
1991,Method_1,102,19
1991,Method_1,103,21
1991,Method_2,1,78
1991,Method_2,2,14
1991,Method_2,3,48
1991,Method_2,4,58
1991,Method_2,5,0
1991,Method_2,6,2
1991,Method_2,7,100
1991,Method_2,8,63
1991,Method_2,9,43
1991,Method_2,10,45
1991,Method_2,11,79
1991,Method_2,12,94
1991,Method_2,13,76
1991,Method_2,14,60
1991,Method_2,15,57
1991,Method_2,16,34
1991,Method_2,17,38
1991,Method_2,18,72
1991,Method_2,19,1
1991,Method_2,20,64
1991,Method_2,21,97
1991,Method_2,22,52
1991,Method_2,23,33
1991,Method_2,24,61
1991,Method_2,25,20
1991,Method_2,26,59
1991,Method_2,27,65
1991,Method_2,28,25
1991,Method_2,29,12
1991,Method_2,30,50
1991,Method_2,31,102
1991,Method_2,32,22
1991,Method_2,33,42
1991,Method_2,34,53
1991,Method_2,35,3
1991,Method_2,36,91
1991,Method_2,37,13
1991,Method_2,38,96
1991,Method_2,39,87
1991,Method_2,40,36
1991,Method_2,41,83
1991,Method_2,42,68
1991,Method_2,43,10
1991,Method_2,44,32
1991,Method_2,45,23
1991,Method_2,46,18
1991,Method_2,47,66
1991,Method_2,48,15
1991,Method_2,49,24
1991,Method_2,50,47
1991,Method_2,51,62
1991,Method_2,52,67
1991,Method_2,53,75
1991,Method_2,54,71
1991,Method_2,55,81
1991,Method_2,56,51
1991,Method_2,57,73
1991,Method_2,58,46
1991,Method_2,59,85
1991,Method_2,60,28
1991,Method_2,61,56
1991,Method_2,62,74
1991,Method_2,63,55
1991,Method_2,64,49
1991,Method_2,65,8
1991,Method_2,66,84
1991,Method_2,67,92
1991,Method_2,68,70
1991,Method_2,69,101
1991,Method_2,70,4
1991,Method_2,71,89
1991,Method_2,72,9
1991,Method_2,73,93
1991,Method_2,74,26
1991,Method_2,75,16
1991,Method_2,76,86
1991,Method_2,77,11
1991,Method_2,78,98
1991,Method_2,79,6
1991,Method_2,80,37
1991,Method_2,81,77
1991,Method_2,82,29
1991,Method_2,83,99
1991,Method_2,84,88
1991,Method_2,85,69
1991,Method_2,86,17
1991,Method_2,87,39
1991,Method_2,88,54
1991,Method_2,89,44
1991,Method_2,90,35
1991,Method_2,91,41
1991,Method_2,92,30
1991,Method_2,93,40
1991,Method_2,94,27
1991,Method_2,95,90
1991,Method_2,96,19
1991,Method_2,97,80
1991,Method_2,98,95
1991,Method_2,99,5
1991,Method_2,100,82
1991,Method_2,101,7
1991,Method_2,102,31
1991,Method_2,103,21
1991,Method_3,1,78
1991,Method_3,2,14
1991,Method_3,3,45
1991,Method_3,4,102
1991,Method_3,5,0
1991,Method_3,6,94
1991,Method_3,7,60
